time_ms,time_ts,v4,v5,g4,g5
1130099,1762283915.027915,2.504366,2.548842,0.002183,0.024421
1130099,1762283915.031483,2.502126,2.548203,0.001063,0.024101
1130104,1762283915.033356,2.501486,2.548842,0.000743,0.024421
1130105,1762283915.033678,2.502126,2.548203,0.001063,0.024101
1130105,1762283915.033708,2.502446,2.549162,0.001223,0.024581
1130105,1762283915.033715,2.503406,2.548842,0.001703,0.024421
1130105,1762283915.033721,2.501486,2.548523,0.000743,0.024261
1130105,1762283915.033751,2.503406,2.548523,0.001703,0.024261
1130105,1762283915.033758,2.502126,2.548523,0.001063,0.024261
1130105,1762283915.033762,2.503406,2.548842,0.001703,0.024421
1130105,1762283915.033780,2.502126,2.548203,0.001063,0.024101
1130105,1762283915.033881,2.503726,2.548523,0.001863,0.024261
1130114,1762283915.042725,2.503086,2.548203,0.001543,0.024101
1130114,1762283915.042770,2.503406,2.548203,0.001703,0.024101
1130114,1762283915.042817,2.502766,2.548842,0.001383,0.024421
1130114,1762283915.042833,2.502766,2.548523,0.001383,0.024261
1130114,1762283915.042881,2.503086,2.548842,0.001543,0.024421
1130114,1762283915.042896,2.500206,2.548842,0.000103,0.024421
1130114,1762283915.042909,2.501486,2.547883,0.000743,0.023941
1130114,1762283915.042922,2.501166,2.548523,0.000583,0.024261
1130114,1762283915.042937,2.503726,2.547243,0.001863,0.023621
1130114,1762283915.042950,2.501806,2.547243,0.000903,0.023621
1130114,1762283915.043253,2.502126,2.547883,0.001063,0.023941
1130114,1762283915.043308,2.502766,2.546603,0.001383,0.023301
1130114,1762283915.043319,2.502126,2.548203,0.001063,0.024101
1130114,1762283915.043324,2.502766,2.547563,0.001383,0.023781
1130114,1762283915.043329,2.502446,2.546923,0.001223,0.023461
1130114,1762283915.043345,2.502446,2.547563,0.001223,0.023781
1130114,1762283915.043351,2.502126,2.546283,0.001063,0.023141
1130115,1762283915.043852,2.501806,2.546283,0.000903,0.023141
1130118,1762283915.046906,2.502126,2.547243,0.001063,0.023621
1130118,1762283915.046950,2.502766,2.546603,0.001383,0.023301
1130130,1762283915.059117,2.501486,2.545643,0.000743,0.022821
1130130,1762283915.059151,2.501806,2.546283,0.000903,0.023141
1130130,1762283915.059167,2.501486,2.545963,0.000743,0.022981
1130130,1762283915.059198,2.501166,2.545323,0.000583,0.022661
1130130,1762283915.059204,2.501166,2.545643,0.000583,0.022821
1130130,1762283915.059211,2.502126,2.545643,0.001063,0.022821
1130130,1762283915.059243,2.502766,2.545643,0.001383,0.022821
1130130,1762283915.059263,2.501486,2.545643,0.000743,0.022821
1130130,1762283915.059304,2.501486,2.545643,0.000743,0.022821
1130130,1762283915.059313,2.500846,2.545323,0.000423,0.022661
1130146,1762283915.074785,2.501806,2.545643,0.000903,0.022821
1130146,1762283915.074832,2.501166,2.545643,0.000583,0.022821
1130146,1762283915.074844,2.500846,2.545963,0.000423,0.022981
1130146,1762283915.074854,2.501166,2.544683,0.000583,0.022341
1130146,1762283915.074863,2.500846,2.545323,0.000423,0.022661
1130146,1762283915.074873,2.502126,2.544683,0.001063,0.022341
1130146,1762283915.074883,2.502446,2.545323,0.001223,0.022661
1130146,1762283915.074892,2.502126,2.544683,0.001063,0.022341
1130146,1762283915.074903,2.501806,2.544683,0.000903,0.022341
1130146,1762283915.074913,2.501486,2.545003,0.000743,0.022501
1130162,1762283915.090676,2.502126,2.544683,0.001063,0.022341
1130162,1762283915.090701,2.501486,2.545323,0.000743,0.022661
1130162,1762283915.090708,2.500846,2.545003,0.000423,0.022501
1130162,1762283915.090724,2.502766,2.544683,0.001383,0.022341
1130162,1762283915.090730,2.501806,2.544683,0.000903,0.022341
1130162,1762283915.090736,2.501166,2.545003,0.000583,0.022501
1130162,1762283915.090740,2.501486,2.545003,0.000743,0.022501
1130162,1762283915.090745,2.502126,2.544363,0.001063,0.022181
1130162,1762283915.090751,2.500846,2.545323,0.000423,0.022661
1130162,1762283915.090756,2.502446,2.545643,0.001223,0.022821
1130162,1762283915.091256,2.501166,2.544043,0.000583,0.022021
1130162,1762283915.091287,2.501486,2.545003,0.000743,0.022501
1130162,1762283915.091334,2.502126,2.545643,0.001063,0.022821
1130162,1762283915.091355,2.501486,2.545003,0.000743,0.022501
1130162,1762283915.091407,2.501166,2.544683,0.000583,0.022341
1130162,1762283915.091415,2.501806,2.546603,0.000903,0.023301
1130162,1762283915.091446,2.502126,2.545003,0.001063,0.022501
1130162,1762283915.091465,2.502126,2.544363,0.001063,0.022181
1130163,1762283915.091769,2.500526,2.546603,0.000263,0.023301
1130163,1762283915.091786,2.502126,2.545003,0.001063,0.022501
1130179,1762283915.107710,2.501806,2.546283,0.000903,0.023141
1130179,1762283915.107756,2.501486,2.546283,0.000743,0.023141
1130179,1762283915.107775,2.502126,2.547563,0.001063,0.023781
1130179,1762283915.107825,2.502766,2.546283,0.001383,0.023141
1130179,1762283915.107865,2.501806,2.546603,0.000903,0.023301
1130179,1762283915.107892,2.501806,2.546923,0.000903,0.023461
1130179,1762283915.107897,2.501806,2.547883,0.000903,0.023941
1130179,1762283915.107904,2.502766,2.547883,0.001383,0.023941
1130179,1762283915.107919,2.501806,2.547563,0.000903,0.023781
1130179,1762283915.107939,2.501486,2.548203,0.000743,0.024101
1130179,1762283915.108117,2.501486,2.549482,0.000743,0.024741
1130179,1762283915.108126,2.502446,2.548203,0.001223,0.024101
1130179,1762283915.108132,2.501806,2.548842,0.000903,0.024421
1130179,1762283915.108149,2.502126,2.549482,0.001063,0.024741
1130179,1762283915.108155,2.503726,2.550122,0.001863,0.025061
1130179,1762283915.108161,2.502766,2.549802,0.001383,0.024901
1130179,1762283915.108166,2.502126,2.549802,0.001063,0.024901
1130179,1762283915.108178,2.503086,2.550442,0.001543,0.025221
1130179,1762283915.108184,2.503086,2.550762,0.001543,0.025381
1130179,1762283915.108189,2.501486,2.550762,0.000743,0.025381
1130194,1762283915.123081,2.502126,2.552042,0.001063,0.026021
1130194,1762283915.123109,2.502446,2.551722,0.001223,0.025861
1130194,1762283915.123113,2.502446,2.552362,0.001223,0.026181
1130194,1762283915.123118,2.502446,2.552682,0.001223,0.026341
1130194,1762283915.123122,2.503406,2.552682,0.001703,0.026341
1130194,1762283915.123125,2.502446,2.552362,0.001223,0.026181
1130194,1762283915.123129,2.501486,2.554282,0.000743,0.027141
1130194,1762283915.123132,2.502446,2.553642,0.001223,0.026821
1130194,1762283915.123136,2.502766,2.554282,0.001383,0.027141
1130194,1762283915.123148,2.502126,2.554922,0.001063,0.027461
1130211,1762283915.140123,2.502446,2.554282,0.001223,0.027141
1130211,1762283915.140188,2.501806,2.555242,0.000903,0.027621
1130211,1762283915.140229,2.502446,2.555562,0.001223,0.027781
1130214,1762283915.143513,2.502446,2.555562,0.001223,0.027781
1130215,1762283915.144154,2.502446,2.556202,0.001223,0.028101
1130215,1762283915.144174,2.503086,2.555562,0.001543,0.027781
1130215,1762283915.144185,2.501806,2.555562,0.000903,0.027781
1130215,1762283915.144195,2.502126,2.556842,0.001063,0.028421
1130215,1762283915.144229,2.503086,2.556202,0.001543,0.028101
1130215,1762283915.144246,2.501806,2.556842,0.000903,0.028421
1130216,1762283915.144810,2.501806,2.557802,0.000903,0.028901
1130216,1762283915.144825,2.502446,2.557482,0.001223,0.028741
1130216,1762283915.144834,2.501806,2.557482,0.000903,0.028741
1130216,1762283915.144855,2.502446,2.558122,0.001223,0.029061
1130216,1762283915.144874,2.502126,2.557802,0.001063,0.028901
1130216,1762283915.144908,2.501486,2.557162,0.000743,0.028581
1130216,1762283915.144916,2.502446,2.559082,0.001223,0.029541
1130216,1762283915.144922,2.503086,2.557802,0.001543,0.028901
1130216,1762283915.144929,2.501806,2.556842,0.000903,0.028421
1130216,1762283915.144935,2.502126,2.557482,0.001063,0.028741
1130228,1762283915.157308,2.502766,2.558442,0.001383,0.029221
1130228,1762283915.157398,2.502766,2.557162,0.001383,0.028581
1130228,1762283915.157406,2.502126,2.557802,0.001063,0.028901
1130228,1762283915.157412,2.502446,2.557802,0.001223,0.028901
1130228,1762283915.157417,2.502126,2.557162,0.001063,0.028581
1130228,1762283915.157439,2.503086,2.557802,0.001543,0.028901
1130228,1762283915.157445,2.502766,2.557482,0.001383,0.028741
1130228,1762283915.157470,2.502446,2.557482,0.001223,0.028741
1130228,1762283915.157476,2.503086,2.557802,0.001543,0.028901
1130228,1762283915.157481,2.502126,2.556842,0.001063,0.028421
1130229,1762283915.157665,2.503406,2.556842,0.001703,0.028421
1130229,1762283915.157676,2.502126,2.556522,0.001063,0.028261
