time_ms,time_ts,v4,v5,g4,g5
1714698,1762295625.671758,2.495726,2.534764,-0.002137,0.017382
1714698,1762295625.671762,2.497966,2.534124,-0.001017,0.017062
1714698,1762295625.671766,2.493806,2.533164,-0.003097,0.016582
1714698,1762295625.671770,2.487727,2.533484,-0.006137,0.016742
1714698,1762295625.671774,2.494126,2.533804,-0.002937,0.016902
1714698,1762295625.671778,2.493167,2.533804,-0.003417,0.016902
1714698,1762295625.671782,2.493806,2.533484,-0.003097,0.016742
1714698,1762295625.671889,2.493167,2.532524,-0.003417,0.016262
1714698,1762295625.671896,2.494766,2.532524,-0.002617,0.016262
1714698,1762295625.671901,2.493806,2.531564,-0.003097,0.015782
1714698,1762295625.671905,2.495406,2.531884,-0.002297,0.015942
1714698,1762295625.671908,2.494126,2.530924,-0.002937,0.015462
1714698,1762295625.671912,2.492847,2.531244,-0.003577,0.015622
1714698,1762295625.671916,2.492527,2.529644,-0.003737,0.014822
1714698,1762295625.671920,2.494126,2.529964,-0.002937,0.014982
1714698,1762295625.671923,2.493487,2.529324,-0.003257,0.014662
1714698,1762295625.671927,2.492207,2.529644,-0.003897,0.014822
1714715,1762295625.688358,2.493487,2.528684,-0.003257,0.014342
1714715,1762295625.688426,2.493806,2.528044,-0.003097,0.014022
1714715,1762295625.688436,2.492847,2.528364,-0.003577,0.014182
1714715,1762295625.688441,2.493167,2.527084,-0.003417,0.013542
1714715,1762295625.688529,2.493167,2.527084,-0.003417,0.013542
1714715,1762295625.688583,2.492527,2.526124,-0.003737,0.013062
1714716,1762295625.689328,2.493487,2.526124,-0.003257,0.013062
1714716,1762295625.689352,2.494126,2.525484,-0.002937,0.012742
1714716,1762295625.689894,2.494126,2.526124,-0.002937,0.013062
1714716,1762295625.689901,2.494126,2.524524,-0.002937,0.012262
1714720,1762295625.693326,2.495086,2.523884,-0.002457,0.011942
1714720,1762295625.693342,2.494446,2.523244,-0.002777,0.011622
1714721,1762295625.695176,2.494126,2.522604,-0.002937,0.011302
1714721,1762295625.695188,2.492847,2.522284,-0.003577,0.011142
1714721,1762295625.695194,2.494126,2.521964,-0.002937,0.010982
1714721,1762295625.695229,2.495086,2.521964,-0.002457,0.010982
1714721,1762295625.695263,2.496046,2.521324,-0.001977,0.010662
1714721,1762295625.695268,2.494446,2.521644,-0.002777,0.010822
1714721,1762295625.695273,2.494126,2.521324,-0.002937,0.010662
1714721,1762295625.695299,2.493806,2.520365,-0.003097,0.010182
1714730,1762295625.703672,2.494446,2.520685,-0.002777,0.010342
1714730,1762295625.704114,2.495086,2.520685,-0.002457,0.010342
